concentration_pct,mp_bandgap_eV,mp_bandgap_std,mp_bandgap_reduction_pct,jv_bandgap_eV,jv_bandgap_reduction_pct,ehull_eV,ehull_change_eV,n_configs
1.56,2.7414364999999994,0.003550004154927123,25.786775852734177,0.04839466666666666,98.69485796476087,2.6717668333333333,0.0336668333333332,6
3.12,1.9753379999999998,0.2097878682097704,46.525771521386034,0.04629,98.75161812297735,2.7014169999999997,0.06331699999999962,3
4.69,1.4807691666666667,0.3218156674255725,59.9142077242375,0.04395733333333333,98.81452714850774,2.7289991666666666,0.09089916666666653,6
6.25,1.6284684166666665,0.021573807977007368,55.91585228298142,0.04267283333333333,98.84916846458108,2.735223833333333,0.09712383333333285,12
12.5,0.7986296666666667,0.4797804892124535,78.38035553149251,0.03616405555555555,99.0247018458588,2.797496,0.1593960000000001,18
18.75,0.3365634666666667,0.25836399701884233,90.88891535823859,0.030094999999999997,99.1883764832794,2.8453032666666673,0.20720326666666722,15
